epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
58,198.656,1.08896,1.27302,0.9264,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702
59,201.962,0.96059,1.14292,0.88797,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00142388,0.000474627,0.00142388,0.000474627,0.00142388,0.000474627,0.00142388,0.000474627
60,206.149,1.00405,1.21901,0.91584,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00140865,0.000469551,0.00140865,0.000469551,0.00140865,0.000469551,0.00140865,0.000469551
61,209.727,0.8373,1.22867,0.86043,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476
62,213.236,0.91876,1.16948,0.86611,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.0013782,0.000459401,0.0013782,0.000459401,0.0013782,0.000459401,0.0013782,0.000459401
63,216.64,1.03694,1.18195,0.91317,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00136298,0.000454325,0.00136298,0.000454325,0.00136298,0.000454325,0.00136298,0.000454325
64,220.074,0.90625,1.3334,0.86413,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925
65,223.44,1.0491,1.29195,0.93789,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00133252,0.000444174,0.00133252,0.000444174,0.00133252,0.000444174,0.00133252,0.000444174
66,226.852,1.02309,1.22729,0.91572,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.0013173,0.000439099,0.0013173,0.000439099,0.0013173,0.000439099,0.0013173,0.000439099
67,230.419,0.96182,1.47053,0.91184,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024
68,233.827,1.06188,1.26845,0.91907,0.96572,0.97152,0.99311,0.72243,0.95457,0.94413,0.85223,0.00128684,0.000428948,0.00128684,0.000428948,0.00128684,0.000428948,0.00128684,0.000428948
69,237.44,0.99188,1.15381,0.88091,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00127162,0.000423873,0.00127162,0.000423873,0.00127162,0.000423873,0.00127162,0.000423873
70,240.742,0.99673,1.19275,0.94317,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797
71,244.324,0.94469,1.14102,0.90478,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00124117,0.000413722,0.00124117,0.000413722,0.00124117,0.000413722,0.00124117,0.000413722
72,247.766,0.90833,1.18982,0.8701,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00122594,0.000408647,0.00122594,0.000408647,0.00122594,0.000408647,0.00122594,0.000408647
73,251.113,0.97225,1.05664,0.88733,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571
74,254.564,0.95673,1.26237,0.91741,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00119549,0.000398496,0.00119549,0.000398496,0.00119549,0.000398496,0.00119549,0.000398496
75,258.051,0.89055,1.16827,0.88031,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00118026,0.00039342,0.00118026,0.00039342,0.00118026,0.00039342,0.00118026,0.00039342
76,261.186,0.9688,1.12081,0.91627,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345
77,264.531,1.03418,1.26535,0.91514,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00114981,0.00038327,0.00114981,0.00038327,0.00114981,0.00038327,0.00114981,0.00038327
78,268.092,0.92082,1.34387,0.88743,0.98108,0.99138,0.99466,0.73435,0.94521,0.89463,0.84982,0.00113458,0.000378194,0.00113458,0.000378194,0.00113458,0.000378194,0.00113458,0.000378194
79,271.751,0.90761,1.45212,0.8629,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119
80,275.273,0.94126,1.16537,0.86702,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00110413,0.000368043,0.00110413,0.000368043,0.00110413,0.000368043,0.00110413,0.000368043
81,278.607,0.91842,1.06351,0.8955,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.0010889,0.000362968,0.0010889,0.000362968,0.0010889,0.000362968,0.0010889,0.000362968
82,281.842,0.89791,1.05885,0.85483,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893
83,285.202,0.96363,1.12211,0.92161,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00105845,0.000352817,0.00105845,0.000352817,0.00105845,0.000352817,0.00105845,0.000352817
84,288.492,0.96142,1.12039,0.89151,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00104323,0.000347742,0.00104323,0.000347742,0.00104323,0.000347742,0.00104323,0.000347742
85,291.989,0.9582,1.07385,0.90505,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666
86,295.575,1.01362,1.02103,0.89096,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.00101277,0.000337591,0.00101277,0.000337591,0.00101277,0.000337591,0.00101277,0.000337591
87,298.877,1.05838,1.15171,0.91511,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.000997547,0.000332516,0.000997547,0.000332516,0.000997547,0.000332516,0.000997547,0.000332516
88,302.088,1.03532,1.22003,0.94721,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744
89,305.595,0.95382,1.0531,0.90292,1,0.99593,0.995,0.73215,0.93733,0.85816,0.84917,0.000967094,0.000322365,0.000967094,0.000322365,0.000967094,0.000322365,0.000967094,0.000322365
90,309.136,1.05257,1.18532,0.93201,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000951868,0.000317289,0.000951868,0.000317289,0.000951868,0.000317289,0.000951868,0.000317289
91,312.487,0.98131,1.1302,0.9225,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214
92,315.919,0.88974,1.03564,0.90938,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000921416,0.000307139,0.000921416,0.000307139,0.000921416,0.000307139,0.000921416,0.000307139
93,319.409,0.88305,1.10607,0.86933,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.00090619,0.000302063,0.00090619,0.000302063,0.00090619,0.000302063,0.00090619,0.000302063
94,322.76,1.02236,1.07815,0.92467,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988
95,326.571,1.07352,1.14846,0.94802,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000875737,0.000291912,0.000875737,0.000291912,0.000875737,0.000291912,0.000875737,0.000291912
96,329.973,0.98129,1.07332,0.88803,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000860511,0.000286837,0.000860511,0.000286837,0.000860511,0.000286837,0.000860511,0.000286837
97,333.397,0.90688,1.20028,0.89043,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762
98,336.826,0.88723,1.03707,0.8759,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000830059,0.000276686,0.000830059,0.000276686,0.000830059,0.000276686,0.000830059,0.000276686
99,340.075,0.99281,1.07129,0.87686,1,0.99856,0.995,0.732,0.92816,0.82943,0.84624,0.000814832,0.000271611,0.000814832,0.000271611,0.000814832,0.000271611,0.000814832,0.000271611
100,343.696,0.89011,1.01082,0.88279,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535
101,347.156,0.93479,1.00522,0.888,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.00078438,0.00026146,0.00078438,0.00026146,0.00078438,0.00026146,0.00078438,0.00026146
102,350.513,0.8957,1.05474,0.87395,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000769154,0.000256385,0.000769154,0.000256385,0.000769154,0.000256385,0.000769154,0.000256385
103,354.009,0.86679,1.14072,0.85319,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309
104,357.446,0.87888,1.09171,0.85397,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000738701,0.000246234,0.000738701,0.000246234,0.000738701,0.000246234,0.000738701,0.000246234
105,360.718,0.86216,1.13811,0.87008,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000723475,0.000241158,0.000723475,0.000241158,0.000723475,0.000241158,0.000723475,0.000241158
106,364.235,0.91276,1.00476,0.8424,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083
107,367.832,0.87684,1.14602,0.85581,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000693023,0.000231008,0.000693023,0.000231008,0.000693023,0.000231008,0.000693023,0.000231008
108,371.231,0.98152,1.06657,0.91514,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000677797,0.000225932,0.000677797,0.000225932,0.000677797,0.000225932,0.000677797,0.000225932
109,374.686,0.99091,1.21785,0.90198,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857
110,378.212,1.01578,1.06104,0.89087,0.99933,1,0.995,0.72898,0.92171,0.81333,0.84439,0.000647344,0.000215781,0.000647344,0.000215781,0.000647344,0.000215781,0.000647344,0.000215781
111,381.618,0.96948,0.97732,0.89591,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000632118,0.000210706,0.000632118,0.000210706,0.000632118,0.000210706,0.000632118,0.000210706
112,385.371,0.95126,1.00226,0.93227,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631
113,388.98,0.9922,0.95116,0.91312,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000601666,0.000200555,0.000601666,0.000200555,0.000601666,0.000200555,0.000601666,0.000200555
114,392.444,0.87635,1.07068,0.87058,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000586439,0.00019548,0.000586439,0.00019548,0.000586439,0.00019548,0.000586439,0.00019548
115,395.838,0.93774,1.09224,0.91802,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404
116,399.235,1.05013,1.0417,0.95325,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000555987,0.000185329,0.000555987,0.000185329,0.000555987,0.000185329,0.000555987,0.000185329
117,402.564,0.91352,0.95956,0.90994,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000540761,0.000180254,0.000540761,0.000180254,0.000540761,0.000180254,0.000540761,0.000180254
118,405.968,0.94456,1.12907,0.92075,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178
119,409.537,0.89759,1.01345,0.86322,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000510308,0.000170103,0.000510308,0.000170103,0.000510308,0.000170103,0.000510308,0.000170103
120,413.042,0.97659,1.00206,0.93122,1,0.99894,0.995,0.73248,0.92383,0.80924,0.84485,0.000495082,0.000165027,0.000495082,0.000165027,0.000495082,0.000165027,0.000495082,0.000165027
121,416.619,0.95332,1.0613,0.88345,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952
122,419.906,0.91558,0.99053,0.84437,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.00046463,0.000154877,0.00046463,0.000154877,0.00046463,0.000154877,0.00046463,0.000154877
123,423.25,1.00327,1.0054,0.8882,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000449404,0.000149801,0.000449404,0.000149801,0.000449404,0.000149801,0.000449404,0.000149801
124,426.604,0.94155,1.01727,0.94123,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726
125,430.103,0.92879,0.92432,0.86359,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000418951,0.00013965,0.000418951,0.00013965,0.000418951,0.00013965,0.000418951,0.00013965
126,433.709,0.92814,1.03648,0.8715,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000403725,0.000134575,0.000403725,0.000134575,0.000403725,0.000134575,0.000403725,0.000134575
127,437.395,0.98421,1.11244,0.92727,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295
128,440.809,0.90876,1.03535,0.89878,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000373273,0.000124424,0.000373273,0.000124424,0.000373273,0.000124424,0.000373273,0.000124424
129,444.222,1.01047,0.98923,0.95506,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000358046,0.000119349,0.000358046,0.000119349,0.000358046,0.000119349,0.000358046,0.000119349
130,447.593,0.88147,1.11427,0.87886,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273
131,450.99,0.98547,1.03577,0.89907,1,0.99887,0.995,0.73488,0.9107,0.79872,0.84227,0.000327594,0.000109198,0.000327594,0.000109198,0.000327594,0.000109198,0.000327594,0.000109198
132,454.485,0.96787,1.02489,0.91979,1,0.99902,0.995,0.73744,0.90449,0.79446,0.84005,0.000312368,0.000104123,0.000312368,0.000104123,0.000312368,0.000104123,0.000312368,0.000104123
133,457.942,1.10133,1.14618,0.94268,1,0.99902,0.995,0.73744,0.90449,0.79446,0.84005,0.000297142,9.90472e-05,0.000297142,9.90472e-05,0.000297142,9.90472e-05,0.000297142,9.90472e-05
