epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,313.33,1.12613,25.4314,1.37715,0.00753,0.63636,0.26409,0.24506,1.0404,22.5345,1.40631,0.000942322,0.000314107,0.000942322,0.000314107,0.000942322,0.000314107,0.000942322,0.000314107
15,334.907,1.09638,24.6365,1.38046,0.00844,0.63636,0.26428,0.25027,1.05621,22.6393,1.2495,0.00100352,0.000334505,0.00100352,0.000334505,0.00100352,0.000334505,0.00100352,0.000334505
16,355.013,0.99143,24.2487,1.28529,0.00844,0.63636,0.26428,0.25027,1.05621,22.6393,1.2495,0.00106372,0.000354572,0.00106372,0.000354572,0.00106372,0.000354572,0.00106372,0.000354572
17,376.294,1.08612,25.7703,1.36275,0.007,0.63636,0.28269,0.26512,1.0214,22.6686,1.28605,0.00112292,0.000374307,0.00112292,0.000374307,0.00112292,0.000374307,0.00112292,0.000374307
18,397.18,1.02547,24.776,1.31544,0.00679,0.63636,0.34459,0.30808,0.93388,22.0587,1.35001,0.00118113,0.00039371,0.00118113,0.00039371,0.00118113,0.00039371,0.00118113,0.00039371
19,418.15,0.96844,23.719,1.28321,0.00679,0.63636,0.34459,0.30808,0.93388,22.0587,1.35001,0.00123834,0.000412781,0.00123834,0.000412781,0.00123834,0.000412781,0.00123834,0.000412781
20,439.721,0.9678,23.3815,1.24817,0.00659,0.72727,0.36817,0.32017,0.86863,22.0235,1.18784,0.00129456,0.000431521,0.00129456,0.000431521,0.00129456,0.000431521,0.00129456,0.000431521
21,467.639,0.95792,22.7621,1.23117,0.00615,0.72727,0.34972,0.31054,0.91111,21.817,1.25801,0.00134979,0.000449929,0.00134979,0.000449929,0.00134979,0.000449929,0.00134979,0.000449929
22,488.854,0.9896,23.6003,1.25582,0.00615,0.72727,0.34972,0.31054,0.91111,21.817,1.25801,0.00140402,0.000468006,0.00140402,0.000468006,0.00140402,0.000468006,0.00140402,0.000468006
23,505.093,0.98125,22.9667,1.23166,0.00464,0.63636,0.30013,0.27158,0.90192,21.5707,1.15109,0.00145725,0.00048575,0.00145725,0.00048575,0.00145725,0.00048575,0.00145725,0.00048575
24,520.887,1.02699,23.1931,1.32141,0.00464,0.63636,0.30013,0.27158,0.90192,21.5707,1.15109,0.00150949,0.000503164,0.00150949,0.000503164,0.00150949,0.000503164,0.00150949,0.000503164
25,537.302,0.93804,21.9461,1.26276,0.96566,0.09091,0.28231,0.26668,0.90406,21.014,1.13778,0.00156073,0.000520245,0.00156073,0.000520245,0.00156073,0.000520245,0.00156073,0.000520245
26,553.178,0.90394,22.147,1.21753,0.96566,0.09091,0.28231,0.26668,0.90406,21.014,1.13778,0.00156406,0.000521354,0.00156406,0.000521354,0.00156406,0.000521354,0.00156406,0.000521354
27,569.486,0.88988,21.6579,1.20952,0.96402,0.09091,0.44811,0.42388,0.89051,20.2202,1.11153,0.00155163,0.000517208,0.00155163,0.000517208,0.00155163,0.000517208,0.00155163,0.000517208
28,585.18,0.92656,21.0984,1.19725,0.96402,0.09091,0.44811,0.42388,0.89051,20.2202,1.11153,0.00153919,0.000513063,0.00153919,0.000513063,0.00153919,0.000513063,0.00153919,0.000513063
29,601.819,0.92616,20.5152,1.22429,0.88701,0.1474,0.41781,0.37881,1.03051,20.1616,1.16469,0.00152675,0.000508917,0.00152675,0.000508917,0.00152675,0.000508917,0.00152675,0.000508917
