epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,45.3575,1.14099,3.17518,0.95244,0.26683,0.9569,0.79443,0.57374,1.06816,2.76645,0.87976,0.000531071,0.000177024,0.000531071,0.000177024,0.000531071,0.000177024,0.000531071,0.000177024
14,48.5814,1.0532,3.21222,0.89134,0.8131,0.61207,0.78793,0.56826,1.06796,2.7047,0.88084,0.000569446,0.000189815,0.000569446,0.000189815,0.000569446,0.000189815,0.000569446,0.000189815
15,51.9292,1.07004,3.11787,0.91922,0.8131,0.61207,0.78793,0.56826,1.06796,2.7047,0.88084,0.000607212,0.000202404,0.000607212,0.000202404,0.000607212,0.000202404,0.000607212,0.000202404
16,55.2644,0.9832,3.17741,0.93529,0.8131,0.61207,0.78793,0.56826,1.06796,2.7047,0.88084,0.000644368,0.000214789,0.000644368,0.000214789,0.000644368,0.000214789,0.000644368,0.000214789
17,58.4705,1.37267,3.15482,1.04333,0.8131,0.61207,0.78793,0.56826,1.06796,2.7047,0.88084,0.000680916,0.000226972,0.000680916,0.000226972,0.000680916,0.000226972,0.000680916,0.000226972
18,61.9058,1.30797,3.17723,1.03126,0.8091,0.475,0.80967,0.57959,1.06576,2.58236,0.87984,0.000716854,0.000238951,0.000716854,0.000238951,0.000716854,0.000238951,0.000716854,0.000238951
19,65.1988,1.12315,2.97727,0.90437,0.8091,0.475,0.80967,0.57959,1.06576,2.58236,0.87984,0.000752184,0.000250728,0.000752184,0.000250728,0.000752184,0.000250728,0.000752184,0.000250728
20,68.2866,1.01284,3.10235,0.88947,0.8091,0.475,0.80967,0.57959,1.06576,2.58236,0.87984,0.000786904,0.000262301,0.000786904,0.000262301,0.000786904,0.000262301,0.000786904,0.000262301
21,71.6117,1.13972,2.98631,0.89843,0.8091,0.475,0.80967,0.57959,1.06576,2.58236,0.87984,0.000821015,0.000273672,0.000821015,0.000273672,0.000821015,0.000273672,0.000821015,0.000273672
22,74.9411,1.22019,3.12647,0.92582,0.8091,0.475,0.80967,0.57959,1.06576,2.58236,0.87984,0.000854517,0.000284839,0.000854517,0.000284839,0.000854517,0.000284839,0.000854517,0.000284839
23,79.0203,1.06109,3.04503,0.88762,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.000887411,0.000295804,0.000887411,0.000295804,0.000887411,0.000295804,0.000887411,0.000295804
24,82.6218,1.07966,2.94533,0.95208,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.000919695,0.000306565,0.000919695,0.000306565,0.000919695,0.000306565,0.000919695,0.000306565
25,85.9211,1.20277,2.95181,0.97598,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.00095137,0.000317123,0.00095137,0.000317123,0.00095137,0.000317123,0.00095137,0.000317123
26,89.2164,1.14516,2.96005,0.94935,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.000982436,0.000327479,0.000982436,0.000327479,0.000982436,0.000327479,0.000982436,0.000327479
27,92.5481,1.15813,2.77958,0.95989,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.00101289,0.000337631,0.00101289,0.000337631,0.00101289,0.000337631,0.00101289,0.000337631
28,95.9364,1.22432,3.00163,0.98189,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.00104274,0.00034758,0.00104274,0.00034758,0.00104274,0.00034758,0.00104274,0.00034758
29,99.4165,1.02892,2.88607,0.88911,0.82757,0.57928,0.82728,0.58645,1.07181,2.45213,0.87911,0.00107198,0.000357327,0.00107198,0.000357327,0.00107198,0.000357327,0.00107198,0.000357327
30,102.859,1.09917,2.84828,0.96542,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00110061,0.00036687,0.00110061,0.00036687,0.00110061,0.00036687,0.00110061,0.00036687
31,106.079,1.00399,2.80497,0.91101,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00112863,0.00037621,0.00112863,0.00037621,0.00112863,0.00037621,0.00112863,0.00037621
32,109.552,1.00378,2.9504,0.87953,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00115604,0.000385347,0.00115604,0.000385347,0.00115604,0.000385347,0.00115604,0.000385347
33,112.853,1.11305,2.83358,0.98182,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00118285,0.000394282,0.00118285,0.000394282,0.00118285,0.000394282,0.00118285,0.000394282
34,116.072,1.07585,2.76644,0.96212,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00120904,0.000403013,0.00120904,0.000403013,0.00120904,0.000403013,0.00120904,0.000403013
35,119.331,0.99925,2.80425,0.9091,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00123462,0.000411541,0.00123462,0.000411541,0.00123462,0.000411541,0.00123462,0.000411541
36,122.766,0.97198,2.84734,0.8979,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.0012596,0.000419866,0.0012596,0.000419866,0.0012596,0.000419866,0.0012596,0.000419866
37,126.15,1.05396,2.80741,0.91109,0.81422,0.68008,0.82631,0.57852,1.08104,2.27655,0.88269,0.00128397,0.000427988,0.00128397,0.000427988,0.00128397,0.000427988,0.00128397,0.000427988
38,129.512,1.31897,2.66937,0.97366,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00130772,0.000435908,0.00130772,0.000435908,0.00130772,0.000435908,0.00130772,0.000435908
39,133.035,1.09368,2.68595,0.94375,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00133087,0.000443624,0.00133087,0.000443624,0.00133087,0.000443624,0.00133087,0.000443624
40,136.377,0.92309,2.72205,0.91265,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00135341,0.000451137,0.00135341,0.000451137,0.00135341,0.000451137,0.00135341,0.000451137
41,139.688,1.23645,2.77928,1.03895,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00137534,0.000458447,0.00137534,0.000458447,0.00137534,0.000458447,0.00137534,0.000458447
42,143.116,0.96686,2.50945,0.88258,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00139666,0.000465554,0.00139666,0.000465554,0.00139666,0.000465554,0.00139666,0.000465554
43,146.372,0.99311,2.80885,0.92526,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00141737,0.000472458,0.00141737,0.000472458,0.00141737,0.000472458,0.00141737,0.000472458
44,149.567,1.23274,2.7938,0.9738,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00143748,0.000479159,0.00143748,0.000479159,0.00143748,0.000479159,0.00143748,0.000479159
45,152.919,1.03217,2.77741,0.9655,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00145697,0.000485657,0.00145697,0.000485657,0.00145697,0.000485657,0.00145697,0.000485657
46,156.32,1.0142,2.77253,0.89257,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00147586,0.000491952,0.00147586,0.000491952,0.00147586,0.000491952,0.00147586,0.000491952
47,159.688,0.99951,2.75908,0.90908,0.80595,0.71611,0.82552,0.579,1.09943,2.04476,0.88893,0.00149413,0.000498044,0.00149413,0.000498044,0.00149413,0.000498044,0.00149413,0.000498044
48,163.169,1.03855,2.74412,0.90171,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.0015118,0.000503933,0.0015118,0.000503933,0.0015118,0.000503933,0.0015118,0.000503933
49,166.564,0.96835,2.57977,0.8899,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00152886,0.000509619,0.00152886,0.000509619,0.00152886,0.000509619,0.00152886,0.000509619
50,169.816,0.94851,2.44167,0.89352,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00154531,0.000515102,0.00154531,0.000515102,0.00154531,0.000515102,0.00154531,0.000515102
51,173.156,0.95125,2.57184,0.88436,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00154569,0.00051523,0.00154569,0.00051523,0.00154569,0.00051523,0.00154569,0.00051523
52,176.48,1.03987,2.57787,0.9243,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00153046,0.000510155,0.00153046,0.000510155,0.00153046,0.000510155,0.00153046,0.000510155
53,179.922,0.99559,2.42363,0.91599,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00151524,0.000505079,0.00151524,0.000505079,0.00151524,0.000505079,0.00151524,0.000505079
54,183.222,0.96001,2.52738,0.94294,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00150001,0.000500004,0.00150001,0.000500004,0.00150001,0.000500004,0.00150001,0.000500004
55,186.475,1.09966,2.46213,0.93847,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00148479,0.000494928,0.00148479,0.000494928,0.00148479,0.000494928,0.00148479,0.000494928
56,189.812,1.03129,2.30539,0.92854,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00146956,0.000489853,0.00146956,0.000489853,0.00146956,0.000489853,0.00146956,0.000489853
57,193.065,1.23726,2.35589,1.04089,0.84129,0.73114,0.83924,0.57357,1.08824,1.77548,0.88714,0.00145433,0.000484778,0.00145433,0.000484778,0.00145433,0.000484778,0.00145433,0.000484778
58,196.554,1.21021,2.4907,0.96738,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702,0.00143911,0.000479702
59,199.948,1.14123,2.15063,0.94256,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00142388,0.000474627,0.00142388,0.000474627,0.00142388,0.000474627,0.00142388,0.000474627
60,203.219,1.08383,2.19334,0.94598,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00140865,0.000469551,0.00140865,0.000469551,0.00140865,0.000469551,0.00140865,0.000469551
61,206.439,0.90642,2.29817,0.88351,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476,0.00139343,0.000464476
62,209.604,1.02587,2.17676,0.88846,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.0013782,0.000459401,0.0013782,0.000459401,0.0013782,0.000459401,0.0013782,0.000459401
63,212.933,1.11088,2.18078,0.94044,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00136298,0.000454325,0.00136298,0.000454325,0.00136298,0.000454325,0.00136298,0.000454325
64,216.489,0.98538,2.41683,0.89057,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925,0.00134775,0.00044925
65,219.798,1.16132,2.21744,0.99502,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00133252,0.000444174,0.00133252,0.000444174,0.00133252,0.000444174,0.00133252,0.000444174
66,223.173,1.09995,2.25743,0.94002,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.0013173,0.000439099,0.0013173,0.000439099,0.0013173,0.000439099,0.0013173,0.000439099
67,226.542,1.05552,2.53388,0.95054,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024,0.00130207,0.000434024
68,229.762,1.09037,2.2502,0.93487,0.87469,0.72211,0.86867,0.57922,1.07075,1.51691,0.88085,0.00128684,0.000428948,0.00128684,0.000428948,0.00128684,0.000428948,0.00128684,0.000428948
69,233.254,1.12488,2.11046,0.91819,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00127162,0.000423873,0.00127162,0.000423873,0.00127162,0.000423873,0.00127162,0.000423873
70,236.577,1.03794,2.05137,0.96146,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797,0.00125639,0.000418797
71,240.031,1.00162,2.03606,0.91872,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00124117,0.000413722,0.00124117,0.000413722,0.00124117,0.000413722,0.00124117,0.000413722
72,243.443,0.98604,2.1292,0.88665,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00122594,0.000408647,0.00122594,0.000408647,0.00122594,0.000408647,0.00122594,0.000408647
73,246.666,1.05083,1.89348,0.90462,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571,0.00121071,0.000403571
74,250.062,1.04289,2.25098,0.93344,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00119549,0.000398496,0.00119549,0.000398496,0.00119549,0.000398496,0.00119549,0.000398496
75,253.551,1.01174,2.11075,0.91866,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00118026,0.00039342,0.00118026,0.00039342,0.00118026,0.00039342,0.00118026,0.00039342
76,256.894,0.99991,1.90795,0.9366,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345,0.00116504,0.000388345
77,260.236,1.10802,2.05275,0.94556,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00114981,0.00038327,0.00114981,0.00038327,0.00114981,0.00038327,0.00114981,0.00038327
78,263.737,0.96686,2.34098,0.9066,0.78597,0.82313,0.88311,0.58776,1.06659,1.3909,0.87682,0.00113458,0.000378194,0.00113458,0.000378194,0.00113458,0.000378194,0.00113458,0.000378194
79,267.177,0.98848,2.52273,0.89722,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119,0.00111936,0.000373119
80,270.656,0.98134,2.05458,0.876,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00110413,0.000368043,0.00110413,0.000368043,0.00110413,0.000368043,0.00110413,0.000368043
81,273.999,1.01504,1.89674,0.92064,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.0010889,0.000362968,0.0010889,0.000362968,0.0010889,0.000362968,0.0010889,0.000362968
82,277.51,0.99105,1.78112,0.88357,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893,0.00107368,0.000357893
83,281.294,1.04873,1.91298,0.95695,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00105845,0.000352817,0.00105845,0.000352817,0.00105845,0.000352817,0.00105845,0.000352817
84,284.711,1.0127,1.7969,0.91141,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00104323,0.000347742,0.00104323,0.000347742,0.00104323,0.000347742,0.00104323,0.000347742
85,288.106,1.11708,1.89305,0.93813,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666,0.001028,0.000342666
86,291.43,1.11576,1.72498,0.92095,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.00101277,0.000337591,0.00101277,0.000337591,0.00101277,0.000337591,0.00101277,0.000337591
87,294.853,1.16757,1.9051,0.93681,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.000997547,0.000332516,0.000997547,0.000332516,0.000997547,0.000332516,0.000997547,0.000332516
88,298.744,1.14665,1.85126,0.97901,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744,0.000982321,0.00032744
89,302.532,1.04028,1.76406,0.925,0.79968,0.82759,0.89379,0.59026,1.06595,1.34557,0.87539,0.000967094,0.000322365,0.000967094,0.000322365,0.000967094,0.000322365,0.000967094,0.000322365
90,306.322,1.22036,1.88193,0.99229,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000951868,0.000317289,0.000951868,0.000317289,0.000951868,0.000317289,0.000951868,0.000317289
91,309.807,1.11979,1.98806,0.96267,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214,0.000936642,0.000312214
92,313.416,0.99284,1.76768,0.94629,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000921416,0.000307139,0.000921416,0.000307139,0.000921416,0.000307139,0.000921416,0.000307139
93,317.184,0.93638,1.99186,0.88489,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.00090619,0.000302063,0.00090619,0.000302063,0.00090619,0.000302063,0.00090619,0.000302063
94,320.709,1.09627,1.68457,0.94535,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988,0.000890963,0.000296988
95,324.313,1.26151,1.90221,1.00973,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000875737,0.000291912,0.000875737,0.000291912,0.000875737,0.000291912,0.000875737,0.000291912
96,328.309,1.14316,1.70942,0.9281,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000860511,0.000286837,0.000860511,0.000286837,0.000860511,0.000286837,0.000860511,0.000286837
97,331.939,0.9402,2.08184,0.90318,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762,0.000845285,0.000281762
98,335.546,0.95732,1.86573,0.8954,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000830059,0.000276686,0.000830059,0.000276686,0.000830059,0.000276686,0.000830059,0.000276686
99,339.101,1.08843,1.76075,0.89853,0.80932,0.84157,0.91104,0.59908,1.0629,1.2989,0.87414,0.000814832,0.000271611,0.000814832,0.000271611,0.000814832,0.000271611,0.000814832,0.000271611
100,342.893,1.01669,1.73498,0.90552,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535,0.000799606,0.000266535
101,346.278,1.03398,1.749,0.91233,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.00078438,0.00026146,0.00078438,0.00026146,0.00078438,0.00026146,0.00078438,0.00026146
102,349.521,1.0486,1.79127,0.9089,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000769154,0.000256385,0.000769154,0.000256385,0.000769154,0.000256385,0.000769154,0.000256385
103,353.043,0.95391,1.98781,0.86864,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309,0.000753928,0.000251309
104,356.554,1.02278,1.88665,0.89711,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000738701,0.000246234,0.000738701,0.000246234,0.000738701,0.000246234,0.000738701,0.000246234
105,360.09,0.944,2.10748,0.88724,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000723475,0.000241158,0.000723475,0.000241158,0.000723475,0.000241158,0.000723475,0.000241158
106,363.639,1.01952,1.81109,0.86205,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083,0.000708249,0.000236083
107,366.987,1.00174,2.04584,0.88762,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000693023,0.000231008,0.000693023,0.000231008,0.000693023,0.000231008,0.000693023,0.000231008
108,370.271,1.10182,1.749,0.94116,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000677797,0.000225932,0.000677797,0.000225932,0.000677797,0.000225932,0.000677797,0.000225932
109,373.792,1.12434,2.0139,0.94957,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857,0.00066257,0.000220857
110,377.2,1.16274,1.72215,0.93984,0.81537,0.87562,0.92253,0.60396,1.06693,1.26557,0.8732,0.000647344,0.000215781,0.000647344,0.000215781,0.000647344,0.000215781,0.000647344,0.000215781
111,380.736,1.06018,1.57273,0.91453,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000632118,0.000210706,0.000632118,0.000210706,0.000632118,0.000210706,0.000632118,0.000210706
112,384.228,1.08704,1.5397,0.95971,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631,0.000616892,0.000205631
113,387.448,1.13574,1.52732,0.97059,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000601666,0.000200555,0.000601666,0.000200555,0.000601666,0.000200555,0.000601666,0.000200555
114,390.945,0.98096,1.73207,0.88866,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000586439,0.00019548,0.000586439,0.00019548,0.000586439,0.00019548,0.000586439,0.00019548
115,394.319,1.00216,1.80961,0.9296,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404,0.000571213,0.000190404
116,397.777,1.17842,1.82623,0.99652,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000555987,0.000185329,0.000555987,0.000185329,0.000555987,0.000185329,0.000555987,0.000185329
117,401.224,1.04637,1.61878,0.96087,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000540761,0.000180254,0.000540761,0.000180254,0.000540761,0.000180254,0.000540761,0.000180254
118,404.619,1.04389,1.84022,0.94292,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178,0.000525535,0.000175178
119,407.904,1.06048,1.9275,0.89396,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000510308,0.000170103,0.000510308,0.000170103,0.000510308,0.000170103,0.000510308,0.000170103
120,411.578,1.06172,1.58056,0.97431,0.85919,0.87069,0.9363,0.6158,1.07022,1.22465,0.8733,0.000495082,0.000165027,0.000495082,0.000165027,0.000495082,0.000165027,0.000495082,0.000165027
121,415.241,1.07026,1.86529,0.91327,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952,0.000479856,0.000159952
122,418.808,1.02404,1.79119,0.88091,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.00046463,0.000154877,0.00046463,0.000154877,0.00046463,0.000154877,0.00046463,0.000154877
123,422.262,1.07909,1.57047,0.8995,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000449404,0.000149801,0.000449404,0.000149801,0.000449404,0.000149801,0.000449404,0.000149801
124,425.745,1.03397,1.61427,0.98145,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726,0.000434177,0.000144726
125,429.034,1.00372,1.63801,0.87766,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000418951,0.00013965,0.000418951,0.00013965,0.000418951,0.00013965,0.000418951,0.00013965
126,432.653,1.06313,1.95668,0.89699,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000403725,0.000134575,0.000403725,0.000134575,0.000403725,0.000134575,0.000403725,0.000134575
127,436.382,1.15645,1.77022,0.97528,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295,0.000388499,0.0001295
128,439.983,0.98869,1.62629,0.91594,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000373273,0.000124424,0.000373273,0.000124424,0.000373273,0.000124424,0.000373273,0.000124424
129,443.43,1.12772,1.56361,1.02953,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000358046,0.000119349,0.000358046,0.000119349,0.000358046,0.000119349,0.000358046,0.000119349
130,446.764,0.97535,1.81091,0.90489,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273,0.00034282,0.000114273
131,450.186,1.08295,1.67423,0.93005,0.86407,0.87069,0.94377,0.62347,1.06359,1.19947,0.87071,0.000327594,0.000109198,0.000327594,0.000109198,0.000327594,0.000109198,0.000327594,0.000109198
