epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,45.0736,1.2162,1.67066,0.86537,0.99821,1,0.995,0.75405,1.11992,1.24623,0.87412,0.00179328,0.00059776,0.00179328,0.00059776,0.00179328,0.00059776,0.00179328,0.00059776
12,48.8244,1.1559,1.72462,0.84504,0.99821,1,0.995,0.75405,1.11992,1.24623,0.87412,0.00194754,0.00064918,0.00194754,0.00064918,0.00194754,0.00064918,0.00194754,0.00064918
13,52.6961,1.16964,1.73918,0.89837,0.99983,1,0.995,0.7572,1.12579,1.24591,0.87535,0.00209942,0.000699808,0.00209942,0.000699808,0.00209942,0.000699808,0.00209942,0.000699808
14,56.5996,1.0853,1.65495,0.87789,0.99983,1,0.995,0.7572,1.12579,1.24591,0.87535,0.00224893,0.000749644,0.00224893,0.000749644,0.00224893,0.000749644,0.00224893,0.000749644
15,60.6236,1.17955,1.58487,0.85001,0.99983,1,0.995,0.7572,1.12579,1.24591,0.87535,0.00239606,0.000798688,0.00239606,0.000798688,0.00239606,0.000798688,0.00239606,0.000798688
16,64.6082,1.20148,1.58898,0.89442,0.99983,1,0.995,0.7572,1.12579,1.24591,0.87535,0.00254082,0.00084694,0.00254082,0.00084694,0.00254082,0.00084694,0.00254082,0.00084694
17,68.3482,1.13902,1.58789,0.88502,0.99983,1,0.995,0.7572,1.12579,1.24591,0.87535,0.0026832,0.0008944,0.0026832,0.0008944,0.0026832,0.0008944,0.0026832,0.0008944
18,72.2606,1.1673,1.4781,0.84823,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.0028232,0.000941068,0.0028232,0.000941068,0.0028232,0.000941068,0.0028232,0.000941068
19,76.3689,1.24821,1.83311,0.91374,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00296083,0.000986944,0.00296083,0.000986944,0.00296083,0.000986944,0.00296083,0.000986944
20,80.0535,1.09465,2.10533,0.86206,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00309608,0.00103203,0.00309608,0.00103203,0.00309608,0.00103203,0.00309608,0.00103203
21,83.8847,1.02433,1.52208,0.85171,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00322896,0.00107632,0.00322896,0.00107632,0.00322896,0.00107632,0.00322896,0.00107632
22,87.7339,1.20661,1.74325,0.90226,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00335946,0.00111982,0.00335946,0.00111982,0.00335946,0.00111982,0.00335946,0.00111982
23,91.352,1.08568,1.45432,0.85053,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00348758,0.00116253,0.00348758,0.00116253,0.00348758,0.00116253,0.00348758,0.00116253
24,95.1588,1.01364,1.48566,0.8568,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.00361333,0.00120444,0.00361333,0.00120444,0.00361333,0.00120444,0.00361333,0.00120444
25,98.9355,1.15974,1.64767,0.88862,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.0037367,0.00124557,0.0037367,0.00124557,0.0037367,0.00124557,0.0037367,0.00124557
26,102.658,1.10863,1.58555,0.85739,0.99533,0.99138,0.995,0.76582,1.08087,1.26277,0.86664,0.0038577,0.0012859,0.0038577,0.0012859,0.0038577,0.0012859,0.0038577,0.0012859
27,106.636,1.2068,1.52183,0.89974,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00397632,0.00132544,0.00397632,0.00132544,0.00397632,0.00132544,0.00397632,0.00132544
28,110.333,1.29508,1.71872,0.89975,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00409256,0.00136419,0.00409256,0.00136419,0.00409256,0.00136419,0.00409256,0.00136419
29,114.154,1.23027,1.52293,0.85607,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00420643,0.00140214,0.00420643,0.00140214,0.00420643,0.00140214,0.00420643,0.00140214
30,117.811,1.05959,1.68236,0.88739,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00431792,0.00143931,0.00431792,0.00143931,0.00431792,0.00143931,0.00431792,0.00143931
31,121.683,1.05991,1.49283,0.84096,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00442704,0.00147568,0.00442704,0.00147568,0.00442704,0.00147568,0.00442704,0.00147568
32,125.947,1.27531,1.8546,0.92714,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00453378,0.00151126,0.00453378,0.00151126,0.00453378,0.00151126,0.00453378,0.00151126
33,129.733,1.14882,1.59351,0.89698,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.00463814,0.00154605,0.00463814,0.00154605,0.00463814,0.00154605,0.00463814,0.00154605
34,133.655,1.25702,1.76812,0.91899,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
35,137.665,1.17207,1.69963,0.9051,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.0046536,0.0015512,0.0046536,0.0015512,0.0046536,0.0015512,0.0046536,0.0015512
36,141.806,1.29345,1.89243,0.94823,0.9824,0.99138,0.99474,0.76564,1.08901,1.29892,0.86882,0.004614,0.001538,0.004614,0.001538,0.004614,0.001538,0.004614,0.001538
37,145.866,1.26204,1.78524,0.91182,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
38,149.556,1.17604,1.52315,0.8306,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0045348,0.0015116,0.0045348,0.0015116,0.0045348,0.0015116,0.0045348,0.0015116
39,153.716,1.18722,1.78322,0.91434,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0044952,0.0014984,0.0044952,0.0014984,0.0044952,0.0014984,0.0044952,0.0014984
40,157.692,1.19242,1.69198,0.90207,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
41,161.631,1.163,1.68862,0.8917,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.004416,0.001472,0.004416,0.001472,0.004416,0.001472,0.004416,0.001472
42,165.582,1.46302,1.55147,1.0006,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0043764,0.0014588,0.0043764,0.0014588,0.0043764,0.0014588,0.0043764,0.0014588
43,169.495,1.33326,1.67177,0.92828,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
44,173.532,1.28582,1.55524,0.9036,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0042972,0.0014324,0.0042972,0.0014324,0.0042972,0.0014324,0.0042972,0.0014324
45,177.379,1.13176,1.45214,0.83374,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0042576,0.0014192,0.0042576,0.0014192,0.0042576,0.0014192,0.0042576,0.0014192
46,181.378,1.17953,1.59665,0.87807,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
47,185.366,1.09558,1.54721,0.88628,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0041784,0.0013928,0.0041784,0.0013928,0.0041784,0.0013928,0.0041784,0.0013928
48,189.286,1.32149,1.66361,0.92804,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0041388,0.0013796,0.0041388,0.0013796,0.0041388,0.0013796,0.0041388,0.0013796
49,193.213,1.20643,1.55449,0.88742,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
50,197.164,1.17631,1.58747,0.86495,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0040596,0.0013532,0.0040596,0.0013532,0.0040596,0.0013532,0.0040596,0.0013532
51,201.246,1.14223,1.37729,0.88223,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.00402,0.00134,0.00402,0.00134,0.00402,0.00134,0.00402,0.00134
52,205.202,1.12826,1.51692,0.86329,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
53,209.111,1.18038,1.49939,0.8963,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039408,0.0013136,0.0039408,0.0013136,0.0039408,0.0013136,0.0039408,0.0013136
54,213.195,1.17586,1.70594,0.89073,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039012,0.0013004,0.0039012,0.0013004,0.0039012,0.0013004,0.0039012,0.0013004
55,217.134,1.21384,1.57263,0.88433,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
56,221.058,1.12485,1.52645,0.91541,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.003822,0.001274,0.003822,0.001274,0.003822,0.001274,0.003822,0.001274
57,225.008,1.2287,1.63189,0.91754,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0037824,0.0012608,0.0037824,0.0012608,0.0037824,0.0012608,0.0037824,0.0012608
58,228.855,1.0658,1.36395,0.84921,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
59,232.924,1.42281,1.79028,0.95544,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0037032,0.0012344,0.0037032,0.0012344,0.0037032,0.0012344,0.0037032,0.0012344
60,236.909,1.15874,1.43923,0.86448,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0036636,0.0012212,0.0036636,0.0012212,0.0036636,0.0012212,0.0036636,0.0012212
61,240.973,1.20677,1.60005,0.92013,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
62,244.863,1.10453,1.45981,0.9042,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035844,0.0011948,0.0035844,0.0011948,0.0035844,0.0011948,0.0035844,0.0011948
63,248.805,1.19551,1.5783,0.88918,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035448,0.0011816,0.0035448,0.0011816,0.0035448,0.0011816,0.0035448,0.0011816
64,252.683,1.12689,1.65676,0.90467,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
65,256.909,1.2769,1.62761,0.91951,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0034656,0.0011552,0.0034656,0.0011552,0.0034656,0.0011552,0.0034656,0.0011552
66,260.994,1.24984,1.52251,0.88863,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.003426,0.001142,0.003426,0.001142,0.003426,0.001142,0.003426,0.001142
67,265.069,1.14155,1.38341,0.88912,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
68,269.041,1.10313,1.4551,0.86493,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0033468,0.0011156,0.0033468,0.0011156,0.0033468,0.0011156,0.0033468,0.0011156
69,273.023,1.19291,1.33418,0.86317,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0033072,0.0011024,0.0033072,0.0011024,0.0033072,0.0011024,0.0033072,0.0011024
70,277.096,1.13635,1.58838,0.88586,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
71,281.019,1.18734,1.50492,0.95448,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.003228,0.001076,0.003228,0.001076,0.003228,0.001076,0.003228,0.001076
72,285.12,1.13788,1.49677,0.86838,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031884,0.0010628,0.0031884,0.0010628,0.0031884,0.0010628,0.0031884,0.0010628
73,289.019,1.05683,1.39049,0.85673,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
74,293.141,1.2825,1.61187,0.92926,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031092,0.0010364,0.0031092,0.0010364,0.0031092,0.0010364,0.0031092,0.0010364
75,297.179,1.18388,1.55142,0.88964,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0030696,0.0010232,0.0030696,0.0010232,0.0030696,0.0010232,0.0030696,0.0010232
76,301.357,1.117,1.51955,0.87585,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
77,305.439,1.18779,1.48014,0.86166,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029904,0.0009968,0.0029904,0.0009968,0.0029904,0.0009968,0.0029904,0.0009968
78,309.461,1.12817,1.33903,0.85672,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029508,0.0009836,0.0029508,0.0009836,0.0029508,0.0009836,0.0029508,0.0009836
79,313.327,1.0642,1.38474,0.85964,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
80,317.543,1.08463,1.30265,0.86362,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0028716,0.0009572,0.0028716,0.0009572,0.0028716,0.0009572,0.0028716,0.0009572
81,321.565,1.11067,1.45461,0.86176,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.002832,0.000944,0.002832,0.000944,0.002832,0.000944,0.002832,0.000944
82,325.672,1.2144,1.58318,0.87071,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
83,329.562,1.32421,1.7945,0.91571,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027528,0.0009176,0.0027528,0.0009176,0.0027528,0.0009176,0.0027528,0.0009176
84,333.695,1.34048,1.53523,0.96499,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027132,0.0009044,0.0027132,0.0009044,0.0027132,0.0009044,0.0027132,0.0009044
85,337.645,1.01095,1.35688,0.85729,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
86,341.735,1.05693,1.36605,0.85259,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.002634,0.000878,0.002634,0.000878,0.002634,0.000878,0.002634,0.000878
87,345.785,1.32726,1.70785,0.91153,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025944,0.0008648,0.0025944,0.0008648,0.0025944,0.0008648,0.0025944,0.0008648
88,349.724,1.34282,1.7991,0.95131,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
89,353.694,1.18338,1.48081,0.90798,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025152,0.0008384,0.0025152,0.0008384,0.0025152,0.0008384,0.0025152,0.0008384
90,357.521,1.15863,1.51113,0.90219,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0024756,0.0008252,0.0024756,0.0008252,0.0024756,0.0008252,0.0024756,0.0008252
91,361.535,1.08893,1.3486,0.87812,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
92,365.562,1.06522,1.53181,0.86707,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023964,0.0007988,0.0023964,0.0007988,0.0023964,0.0007988,0.0023964,0.0007988
93,369.455,1.22452,1.48418,0.87715,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023568,0.0007856,0.0023568,0.0007856,0.0023568,0.0007856,0.0023568,0.0007856
94,373.556,1.16649,1.36779,0.86254,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
95,377.591,1.08812,1.3823,0.84442,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0022776,0.0007592,0.0022776,0.0007592,0.0022776,0.0007592,0.0022776,0.0007592
96,381.588,1.15284,1.44441,0.91181,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.002238,0.000746,0.002238,0.000746,0.002238,0.000746,0.002238,0.000746
97,385.595,1.09634,1.46633,0.87584,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
98,389.508,1.11078,1.45125,0.86288,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021588,0.0007196,0.0021588,0.0007196,0.0021588,0.0007196,0.0021588,0.0007196
99,393.344,1.08397,1.29977,0.85647,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021192,0.0007064,0.0021192,0.0007064,0.0021192,0.0007064,0.0021192,0.0007064
100,397.5,1.10482,1.44477,0.86211,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
101,401.709,1.17353,1.49327,0.87244,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068
102,405.643,1.06967,1.23393,0.84932,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668
103,409.387,1.05735,1.2972,0.87856,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
104,413.197,1.09477,1.35307,0.85949,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404
105,417.231,1.07394,1.44013,0.87807,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272
106,421.328,1.16648,1.54445,0.8998,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
107,425.421,1.13631,1.31222,0.86749,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008
108,429.164,1.12757,1.5192,0.89785,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876
109,433.09,1.19161,1.34524,0.89238,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
110,437.114,1.19832,1.59241,0.90041,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612
111,441.184,1.14182,1.45779,0.85138,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548
112,445.391,1.30042,1.55239,0.92602,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
113,449.297,1.27571,1.56573,0.90712,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216
114,453.535,1.38061,1.71572,0.9468,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084
115,457.528,1.34291,1.60652,0.94814,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
116,461.434,1.0134,1.36007,0.86741,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482
117,465.729,1.05199,1.45274,0.8684,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688
118,469.841,1.26467,1.58935,0.88421,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
119,473.78,1.08106,1.33857,0.88667,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424
120,477.848,1.16838,1.43031,0.87243,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292
121,481.823,1.00565,1.36705,0.8786,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
122,486.018,1.24144,1.54646,0.87109,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028
123,489.807,1.01162,1.19932,0.86487,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896
124,493.651,1.12287,1.31834,0.86615,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
125,497.652,1.07328,1.29717,0.89871,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632
126,501.635,1.13447,1.45044,0.88309,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035
127,505.754,1.14762,1.46691,0.8902,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
128,509.744,1.05553,1.35612,0.86978,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236
129,513.612,1.13734,1.55655,0.90948,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104
130,517.611,1.15474,1.38965,0.86975,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
131,521.681,1.15201,1.49214,0.88749,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284
132,525.749,1.1481,1.36311,0.89389,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708
133,529.876,1.15201,1.43192,0.86153,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
134,533.772,0.99769,1.23351,0.8469,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444
135,537.859,1.03909,1.33311,0.88827,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312
136,541.939,1.14479,1.47021,0.8838,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
137,545.871,1.09932,1.40816,0.89938,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048
