epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,223.793,1.17953,1.59665,0.87807,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
47,228.89,1.09558,1.54721,0.88628,0.9938,0.99138,0.995,0.75342,1.09562,1.24696,0.86241,0.0041784,0.0013928,0.0041784,0.0013928,0.0041784,0.0013928,0.0041784,0.0013928
48,233.973,1.32149,1.66361,0.92804,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0041388,0.0013796,0.0041388,0.0013796,0.0041388,0.0013796,0.0041388,0.0013796
49,238.91,1.20643,1.55449,0.88742,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
50,243.839,1.17631,1.58747,0.86495,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0040596,0.0013532,0.0040596,0.0013532,0.0040596,0.0013532,0.0040596,0.0013532
51,248.75,1.14223,1.37729,0.88223,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.00402,0.00134,0.00402,0.00134,0.00402,0.00134,0.00402,0.00134
52,253.823,1.12826,1.51692,0.86329,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
53,258.79,1.18038,1.49939,0.8963,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039408,0.0013136,0.0039408,0.0013136,0.0039408,0.0013136,0.0039408,0.0013136
54,263.847,1.17586,1.70594,0.89073,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0039012,0.0013004,0.0039012,0.0013004,0.0039012,0.0013004,0.0039012,0.0013004
55,269.07,1.21384,1.57263,0.88433,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
56,273.988,1.12485,1.52645,0.91541,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.003822,0.001274,0.003822,0.001274,0.003822,0.001274,0.003822,0.001274
57,278.943,1.2287,1.63189,0.91754,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0037824,0.0012608,0.0037824,0.0012608,0.0037824,0.0012608,0.0037824,0.0012608
58,283.574,1.0658,1.36395,0.84921,0.9995,1,0.995,0.77264,1.06498,1.18902,0.86067,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
59,288.903,1.42281,1.79028,0.95544,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0037032,0.0012344,0.0037032,0.0012344,0.0037032,0.0012344,0.0037032,0.0012344
60,293.967,1.15874,1.43923,0.86448,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0036636,0.0012212,0.0036636,0.0012212,0.0036636,0.0012212,0.0036636,0.0012212
61,298.768,1.20677,1.60005,0.92013,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
62,303.401,1.10453,1.45981,0.9042,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035844,0.0011948,0.0035844,0.0011948,0.0035844,0.0011948,0.0035844,0.0011948
63,308.47,1.19551,1.5783,0.88918,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035448,0.0011816,0.0035448,0.0011816,0.0035448,0.0011816,0.0035448,0.0011816
64,313.361,1.12689,1.65676,0.90467,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
65,318.353,1.2769,1.62761,0.91951,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0034656,0.0011552,0.0034656,0.0011552,0.0034656,0.0011552,0.0034656,0.0011552
66,323.059,1.24984,1.52251,0.88863,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.003426,0.001142,0.003426,0.001142,0.003426,0.001142,0.003426,0.001142
67,327.846,1.14155,1.38341,0.88912,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
68,332.484,1.10313,1.4551,0.86493,0.99853,1,0.995,0.77439,1.06462,1.14827,0.86016,0.0033468,0.0011156,0.0033468,0.0011156,0.0033468,0.0011156,0.0033468,0.0011156
69,337.263,1.19291,1.33418,0.86317,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0033072,0.0011024,0.0033072,0.0011024,0.0033072,0.0011024,0.0033072,0.0011024
70,342.083,1.13635,1.58838,0.88586,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
71,346.769,1.18734,1.50492,0.95448,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.003228,0.001076,0.003228,0.001076,0.003228,0.001076,0.003228,0.001076
72,351.696,1.13788,1.49677,0.86838,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031884,0.0010628,0.0031884,0.0010628,0.0031884,0.0010628,0.0031884,0.0010628
73,356.425,1.05683,1.39049,0.85673,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
74,361.464,1.2825,1.61187,0.92926,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0031092,0.0010364,0.0031092,0.0010364,0.0031092,0.0010364,0.0031092,0.0010364
75,366.443,1.18388,1.55142,0.88964,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0030696,0.0010232,0.0030696,0.0010232,0.0030696,0.0010232,0.0030696,0.0010232
76,371.315,1.117,1.51955,0.87585,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
77,376.128,1.18779,1.48014,0.86166,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029904,0.0009968,0.0029904,0.0009968,0.0029904,0.0009968,0.0029904,0.0009968
78,381.126,1.12817,1.33903,0.85672,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029508,0.0009836,0.0029508,0.0009836,0.0029508,0.0009836,0.0029508,0.0009836
79,385.653,1.0642,1.38474,0.85964,0.99872,1,0.995,0.77757,1.03658,1.11475,0.85746,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
80,390.606,1.08463,1.30265,0.86362,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0028716,0.0009572,0.0028716,0.0009572,0.0028716,0.0009572,0.0028716,0.0009572
81,395.489,1.11067,1.45461,0.86176,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.002832,0.000944,0.002832,0.000944,0.002832,0.000944,0.002832,0.000944
82,400.329,1.2144,1.58318,0.87071,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
83,405.39,1.32421,1.7945,0.91571,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027528,0.0009176,0.0027528,0.0009176,0.0027528,0.0009176,0.0027528,0.0009176
84,410.557,1.34048,1.53523,0.96499,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0027132,0.0009044,0.0027132,0.0009044,0.0027132,0.0009044,0.0027132,0.0009044
85,415.391,1.01095,1.35688,0.85729,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
86,420.488,1.05693,1.36605,0.85259,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.002634,0.000878,0.002634,0.000878,0.002634,0.000878,0.002634,0.000878
87,426.133,1.32726,1.70785,0.91153,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025944,0.0008648,0.0025944,0.0008648,0.0025944,0.0008648,0.0025944,0.0008648
88,431.43,1.34282,1.7991,0.95131,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
89,436.506,1.18338,1.48081,0.90798,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0025152,0.0008384,0.0025152,0.0008384,0.0025152,0.0008384,0.0025152,0.0008384
90,441.328,1.15863,1.51113,0.90219,0.99928,1,0.995,0.77301,1.05059,1.12591,0.85718,0.0024756,0.0008252,0.0024756,0.0008252,0.0024756,0.0008252,0.0024756,0.0008252
91,446.879,1.08893,1.3486,0.87812,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
92,452.038,1.06522,1.53181,0.86707,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023964,0.0007988,0.0023964,0.0007988,0.0023964,0.0007988,0.0023964,0.0007988
93,457.097,1.22452,1.48418,0.87715,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023568,0.0007856,0.0023568,0.0007856,0.0023568,0.0007856,0.0023568,0.0007856
94,462.033,1.16649,1.36779,0.86254,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
95,467.004,1.08812,1.3823,0.84442,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0022776,0.0007592,0.0022776,0.0007592,0.0022776,0.0007592,0.0022776,0.0007592
96,471.98,1.15284,1.44441,0.91181,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.002238,0.000746,0.002238,0.000746,0.002238,0.000746,0.002238,0.000746
97,476.912,1.09634,1.46633,0.87584,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
98,482.223,1.11078,1.45125,0.86288,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021588,0.0007196,0.0021588,0.0007196,0.0021588,0.0007196,0.0021588,0.0007196
99,487.153,1.08397,1.29977,0.85647,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0021192,0.0007064,0.0021192,0.0007064,0.0021192,0.0007064,0.0021192,0.0007064
100,492.167,1.10482,1.44477,0.86211,0.99921,1,0.995,0.78496,1.01378,1.11076,0.8529,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
101,497.325,1.17353,1.49327,0.87244,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068
102,502.206,1.06967,1.23393,0.84932,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668
103,507.137,1.05735,1.2972,0.87856,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
104,511.895,1.09477,1.35307,0.85949,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404
105,517.093,1.07394,1.44013,0.87807,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272
106,522.352,1.16648,1.54445,0.8998,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
107,526.769,1.13631,1.31222,0.86749,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008
108,530.298,1.12757,1.5192,0.89785,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876
109,534.463,1.19161,1.34524,0.89238,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
110,537.915,1.19832,1.59241,0.90041,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612
111,541.444,1.14182,1.45779,0.85138,0.99938,1,0.995,0.77125,1.03256,1.1106,0.85447,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548
112,544.92,1.30042,1.55239,0.92602,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
113,548.275,1.27571,1.56573,0.90712,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216
114,551.71,1.38061,1.71572,0.9468,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084
115,554.975,1.34291,1.60652,0.94814,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
116,558.179,1.0134,1.36007,0.86741,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482
117,561.616,1.05199,1.45274,0.8684,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688
118,565.172,1.26467,1.58935,0.88421,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
119,568.541,1.08106,1.33857,0.88667,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424
120,572.016,1.16838,1.43031,0.87243,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292
121,575.285,1.00565,1.36705,0.8786,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
122,578.937,1.24144,1.54646,0.87109,0.99922,1,0.995,0.77505,1.03227,1.10366,0.85399,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028
123,582.405,1.01162,1.19932,0.86487,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896
124,585.754,1.12287,1.31834,0.86615,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
125,589.183,1.07328,1.29717,0.89871,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632
126,592.717,1.13447,1.45044,0.88309,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035
127,596.332,1.14762,1.46691,0.8902,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
128,599.789,1.05553,1.35612,0.86978,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236
129,603.232,1.13734,1.55655,0.90948,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104
130,606.696,1.15474,1.38965,0.86975,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
131,610.199,1.15201,1.49214,0.88749,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284
132,613.684,1.1481,1.36311,0.89389,0.99928,1,0.995,0.77786,1.02883,1.08603,0.85339,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708
133,617.503,1.15201,1.43192,0.86153,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
134,620.866,0.99769,1.23351,0.8469,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444
135,624.352,1.03909,1.33311,0.88827,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312
136,627.861,1.14479,1.47021,0.8838,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
137,631.224,1.09932,1.40816,0.89938,0.99953,1,0.995,0.78351,1.01009,1.06909,0.85247,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048
